,demand
6798,6488.772530921901
6799,7177.957891885597
6800,6885.1418518594655
6801,6341.644175623933
6802,7758.495678876475
6803,13188.549464220581
6804,22055.646185142654
6805,23230.925591315758
6806,28627.454962271557
6807,27650.513348906192
6808,25607.276101975945
6809,27333.55636809539
6810,30915.923323896306
6811,30097.89296869651
6812,26088.54967227034
6813,20919.089507537872
6814,10104.491097228578
6815,6306.309618849774
6816,7119.832124415877
6817,6699.0056671421935
6818,6807.457957702588
6819,6900.510892368401
6820,6391.3454382310465
6821,6893.7042457379075
6822,6373.889988305409
6823,6897.245958526534
6824,7024.880911752231
6825,6389.972654911916
6826,8231.729469918344
6827,11603.131163285874
6828,23113.181514109892
6829,21656.69044886578
6830,26384.45561582877
6831,31295.640884785935
6832,24380.201108361987
6833,28143.45321668784
6834,28461.015046373792
6835,26754.96263178971
6836,28439.24584393303
6837,19994.069656940253
6838,10648.649466740475
6839,6775.516670595303
6840,7319.007059455318
6841,6611.307170212866
6842,6559.954626745847
6843,6581.6992111114705
6844,7232.2684835030495
6845,5886.117037934366
6846,6991.745807945445
6847,6639.549968007424
6848,6940.78394513469
6849,6925.692036564334
6850,7674.202147308955
6851,11063.848840180015
6852,22310.68750557975
6853,24299.093927238726
6854,25360.576409296023
6855,27315.677340722665
6856,23651.094481037973
6857,28533.434800501847
6858,32549.11869428562
6859,28489.54797391025
6860,27636.796304670144
6861,21425.210670751454
6862,11179.32593460188
6863,6646.821869660926
6864,7044.369000351953
6865,5956.71530618256
6866,7107.228843545473
6867,7508.148237414339
6868,6658.7177056704
6869,6949.922891371693
6870,7023.120895169188
6871,6856.104069938343
6872,6429.500816454728
6873,7311.800592485212
6874,8695.253759200492
6875,12472.905897857901
6876,23925.21539029725
6877,24996.56537030117
6878,28912.504977733337
6879,28662.521361719162
6880,25814.991277432593
6881,25448.258750122663
6882,29876.434534197815
6883,27134.95648200713
6884,26878.23349654731
6885,21649.09269614851
6886,10328.734598710218
6887,6531.592225460957
6888,6518.325134068743
6889,6547.144531689655
6890,6321.784014376003
6891,6349.577701643405
6892,6554.099789616455
6893,6319.440864324494
6894,7271.813471838501
6895,6602.7537222172305
6896,6705.644219264784
6897,6455.904264450912
6898,6540.366473428346
6899,6569.89098734158
6900,7132.788637663423
6901,6519.349820404675
6902,6876.112686389073
6903,6930.72336695546
6904,6901.5354593517
6905,7494.800463856394
6906,6584.690350892391
6907,6861.901451825357
6908,6638.190848599917
6909,6400.237011613745
6910,6617.328655246345
6911,6882.617471186305
6912,6734.525310470644
6913,6684.324745734352
6914,6482.141460172525
6915,7046.225730173016
6916,7107.275651780846
6917,6619.940890678377
6918,7373.249721146355
6919,7278.283711875446
6920,7217.016754408381
6921,7232.68542225865
6922,6776.948179619797
6923,7138.592776904782
6924,6808.7995872427955
6925,7169.4285478549655
6926,6888.276093320293
6927,6820.642642494537
6928,6970.856641916507
6929,6092.703140022724
6930,6897.143391426397
6931,6435.72369438274
6932,6543.522071962047
6933,6091.515883345023
6934,6948.532141402597
6935,6568.430688044506
6936,6994.274948665622
6937,7597.075348708559
6938,6645.1791264039375
6939,6817.383595020794
6940,7178.305947661147
6941,6822.0851888354155
6942,7317.77638299286
6943,6507.604147960869
6944,6917.039029872923
6945,6618.545170765726
6946,8185.140292786731
6947,11633.145767039763
6948,24054.15303802529
6949,22202.720145847175
6950,26416.008917636544
6951,27119.080751611204
6952,23604.414414175015
6953,27239.80737613476
6954,28971.861318971594
6955,29715.77982717639
6956,27774.98431560481
6957,21685.988708251374
6958,10726.588030499492
6959,6903.659429373492
6960,7578.276894928388
6961,6410.699445372471
6962,6626.294107353634
6963,6534.644292553495
6964,7012.153287768154
6965,7621.430183701159
6966,7100.085468887734
6967,6132.967173569174
6968,6977.456351623928
6969,6541.497096496893
6970,8042.728859452758
6971,12637.940862818785
6972,23260.84415325455
6973,22838.819422344102
6974,26763.16885371044
6975,29814.74705842819
6976,24953.70906949524
6977,27485.91827543926
6978,31013.4542748209
6979,31662.67178288721
6980,24403.020456539536
6981,19794.22363404682
6982,10326.909383801758
6983,6767.882790061744
6984,6258.1202677607835
6985,7422.0391152625525
6986,6988.384666275169
6987,6852.707083045009
6988,6995.383645886092
6989,7495.322612906169
6990,7071.240506780436
6991,6738.438801698259
6992,6221.016035842053
6993,7224.4388647203505
6994,8077.885641253496
6995,11455.77325579261
6996,22891.04909514887
6997,23098.195999383675
6998,29674.100257103146
6999,29285.75782009392
7000,24823.830161202935
7001,29422.57158656835
7002,31313.226076730596
7003,26982.55557239249
7004,25115.665440345394
7005,20408.29861643425
7006,10735.264277940443
7007,7214.338582788488
7008,7241.537668008007
7009,6480.072929796934
7010,6289.873605401816
7011,6771.390808121455
7012,6774.59556624312
7013,6843.100078846506
7014,6824.342147739841
7015,6975.197213211441
7016,7779.95637773262
7017,6728.948924641221
7018,8531.131926221227
7019,12983.521236105786
7020,22981.95793759517
7021,25652.274692778512
7022,28215.54240206827
7023,31278.92144118475
7024,26973.05719795556
7025,28684.687828083624
7026,30606.181693030518
7027,28267.719016916566
7028,29008.63617351177
7029,20017.958925766805
7030,9344.085358959563
7031,6980.228555645757
7032,6984.4291502193155
7033,7188.063414595062
7034,6976.869022773654
7035,7221.333995313205
7036,7026.503842498435
7037,6630.739992811909
7038,6791.685291409776
7039,7099.453879978241
7040,6794.047115539994
7041,6828.134191902209
7042,7858.611740301264
7043,11859.450197168668
7044,20704.632846250817
7045,23586.132578193105
7046,25322.616999639817
7047,28630.529837888225
7048,23921.184967408106
7049,25704.66553796314
7050,30404.00433724446
7051,28987.49858471666
7052,26827.530708765567
7053,21178.44600551224
7054,9598.358054079097
7055,7016.986859919258
7056,6053.782936174688
7057,6204.962443369546
7058,6924.809686573782
7059,6108.317241730336
7060,6876.958378241754
7061,6567.676266492884
7062,6157.39412869689
7063,6445.042032528011
7064,6892.642513073154
7065,7116.31703013829
7066,6736.89739979324
7067,6713.782750545822
7068,6521.21817411345
7069,6821.971848439986
7070,6810.507914512422
7071,7240.760222416879
7072,6806.449726566832
7073,6498.481204717811
7074,6162.977575582275
7075,6313.631668753672
7076,6258.5606022861775
7077,7227.011311381489
7078,6873.17525449823
7079,6566.725899835345
7080,6995.004962454467
7081,6289.135732026267
7082,6652.808304495262
7083,7116.0521639982635
7084,6369.9970262563265
7085,6576.012200698556
7086,7073.498884027614
7087,7118.672139329087
7088,6560.67406320666
7089,6324.881931530269
7090,6765.07619078556
7091,6633.58776085639
7092,5983.314130719444
7093,6580.108556061536
7094,6373.126225124309
7095,6172.147478684621
7096,6466.674076205248
7097,6154.4247307875685
7098,6778.060166211248
7099,6596.888783414496
7100,6738.575776774673
7101,6125.554153433268
7102,6447.3816951217295
7103,7097.109140957412
7104,6736.468551992918
7105,6730.126322977463
7106,6652.578979318616
7107,6731.95576106732
7108,6491.454474443471
7109,6642.95100150391
7110,6739.95938218563
7111,6500.993014258675
7112,6872.556252856727
7113,6363.3654762692895
7114,8257.637560456957
7115,11662.467597770496
7116,22819.477667968426
7117,24368.599931146247
7118,25314.278452934857
7119,28497.48956209992
7120,24435.56448362489
7121,26068.264325404292
7122,32345.441395550395
7123,30296.195835297432
7124,25345.737641098745
7125,21734.501929847265
7126,9440.83120502338
7127,6317.795063645969
7128,6134.703236639043
7129,6006.018570117293
7130,7030.876680696385
7131,6775.185962599567
7132,6979.992851253312
7133,7221.8693507644675
7134,6605.035709801294
7135,6715.753916057312
7136,6272.9065972262215
7137,6880.164043421605
7138,7610.773352370071
7139,12022.262211148103
7140,21178.678540358516
7141,24082.37076688369
7142,28440.6722320838
7143,31477.700375574586
7144,24397.455312984872
7145,28328.50281977859
7146,33355.5772485338
7147,30175.715788924375
7148,25385.754753838963
7149,20147.870444367218
7150,10996.31368071402
7151,6944.586695576694
7152,6020.9792997090735
7153,6272.865241266122
7154,6702.261199702032
7155,6324.567422362084
7156,6602.426544955267
7157,6577.73298332408
7158,6436.188220204384
7159,7032.413258439643
7160,6638.564882146729
7161,6374.2771941094725
7162,7731.650858950289
7163,11893.159200582866
7164,21293.20982187146
7165,24569.49674006049
7166,26235.1893877781
7167,29456.439376211016
7168,25484.917726873213
7169,26679.8721338918
7170,31228.861413773033
7171,30015.807823315004
7172,28466.50988476828
7173,20753.20500675539
7174,10076.57581017687
7175,6974.046967154397
7176,6983.185845955488
7177,6216.74574348975
7178,7371.340133218398
7179,6782.230968152579
7180,6909.7055137665175
7181,6340.656757861246
7182,7103.7030867191415
7183,7859.926290244015
7184,6466.540454709524
7185,6843.804637967363
7186,8330.554327524073
7187,11796.493162993178
7188,23872.796080493627
7189,25201.548368614403
7190,26593.992411734842
7191,31648.789059753322
7192,25884.799058030636
7193,27727.22909990238
7194,32368.232584010893
7195,32045.082116858397
7196,24895.9770739906
7197,21434.156218290827
7198,9713.607917032301
7199,7077.90982769185
7200,7184.919613225068
7201,7006.780133882132
7202,7195.869266828921
7203,6487.388490865075
7204,6739.590644390464
7205,6908.074776859926
7206,7076.0228026135055
7207,7325.176473531758
7208,6873.628819229091
7209,7184.995477899131
7210,8284.956780474413
7211,11570.713668436212
7212,23993.524842296505
7213,24491.82451399956
7214,28790.68675905435
7215,29885.590345475965
7216,24572.50530791091
7217,30179.78923823885
7218,32137.114806446974
7219,29547.352550771022
7220,23125.53753781577
7221,21055.612165423114
7222,10207.357267954023
7223,7322.015711752641
7224,7217.972555054511
7225,6237.889202309239
7226,6900.877080555971
7227,7151.498689809649
7228,6212.334932715796
7229,6862.961116009975
7230,6920.063847924592
7231,6857.243042513055
7232,6940.837589777635
7233,6221.738218926558
7234,6788.934359710595
7235,6795.5911054412345
7236,7004.556188560411
7237,7318.042619005686
7238,6649.559055646621
7239,6201.118536671241
7240,6935.884909117052
7241,6699.377698568993
7242,6548.358900784326
7243,6729.059497892079
7244,6645.868244370152
7245,6686.4835980409125
7246,6859.408509931576
7247,6912.684193604735
7248,6923.284528521039
7249,7070.504946981927
7250,6544.235045069639
7251,7277.655859842567
7252,6736.305610128191
7253,6598.716465821923
7254,6640.8306665794435
7255,6687.724419344718
7256,6608.603206698077
7257,6437.035960222971
7258,7550.310764144279
7259,6648.530809255011
7260,7160.747390806007
7261,7245.230988405345
7262,6904.951855213629
7263,6807.710199570716
7264,6423.66077067944
7265,6326.727871704768
7266,6383.326434639599
7267,6857.599041341396
7268,6629.69654050582
7269,6616.2021508131365
7270,6195.6353019185035
7271,6829.808651270194
7272,6416.810921829835
7273,6260.763155026523
7274,6912.88703111725
7275,6273.387596834019
7276,6927.565250167768
7277,7222.828830945852
7278,6267.976873751592
7279,7015.455469355537
7280,7170.079208136677
7281,6767.6546163789035
7282,8492.882736368245
7283,12266.922176531461
7284,20181.368290528782
7285,22776.532058347475
7286,26389.66403619655
7287,30483.513936186333
7288,24365.86681642858
7289,28915.575745228598
7290,30466.22605070731
7291,30108.618113880148
7292,29128.695004954967
7293,20247.232956917633
7294,10613.950011083689
7295,6441.78540124184
7296,6279.151702196967
7297,6850.510393363873
7298,6760.301423750344
7299,6757.876653580359
7300,6611.134745221032
7301,6166.338721974959
7302,6251.274538589153
7303,6797.38098366099
7304,7036.4605262260275
7305,6727.450817552088
7306,7910.159867092539
7307,11577.366713192776
7308,22850.714962945127
7309,21472.695925873388
7310,27175.09763573107
7311,30552.82319326941
7312,23093.348707392302
7313,28254.96863382504
7314,33281.06921990044
7315,29144.041239445432
7316,28490.995843006167
7317,18977.341221384606
7318,9953.10331874278
7319,7000.785867756977
7320,6734.6505897112165
7321,6904.922102557752
7322,7320.1224972627715
7323,6183.583241674484
7324,7067.910901048928
7325,7137.902096564664
7326,6223.428208542159
7327,7006.926710531114
7328,6517.176558007949
7329,6828.040614239683
7330,8474.017052566924
7331,11820.566700468595
7332,23502.043909148375
7333,25398.676332936728
7334,24722.372799871886
7335,28020.22045061744
7336,22765.708613880513
7337,28171.470642211043
7338,31518.214039362632
7339,29503.674328156616
7340,25564.48723072651
7341,20514.8450208288
7342,10635.816555624402
7343,7113.257360391352
7344,7247.089442437221
7345,6819.502102076766
7346,6578.713645454984
7347,6751.679077722166
7348,6952.958048743443
7349,6864.628762257037
7350,7033.9428628850865
7351,7376.051005171584
7352,6998.120886702849
7353,7254.2481296644955
7354,9025.323228824682
7355,12928.306648046955
7356,21472.985636591337
7357,21498.370954699352
7358,26164.3898200625
7359,29776.81432367421
7360,23727.336148621038
7361,30459.20758879406
7362,32539.155422416345
7363,29954.830623003803
7364,26307.762347619937
7365,19612.868278493475
7366,10579.415014864226
7367,7352.510868156296
7368,6885.111981210225
7369,6590.306039445789
7370,6872.610961478775
7371,6624.028141915654
7372,6325.919151177657
7373,6544.874348945445
7374,6795.15397698502
7375,6104.2360867514
7376,6608.730379110916
7377,6805.7720241712805
7378,8477.501255758565
7379,12371.726414423672
7380,21655.966149728956
7381,24118.521411253656
7382,27393.929015296082
7383,30674.900663051776
7384,26586.101317102573
7385,28531.97663206155
7386,29500.896483822988
7387,30498.61701274686
7388,27244.666138023757
7389,21248.789517901256
7390,10598.931178092127
7391,6608.146570197041
7392,5899.614637993123
7393,6393.271238411748
7394,6530.808434074878
7395,6847.026385805606
7396,6845.89938390056
7397,6324.382113893207
7398,6975.83894644832
7399,6699.944645244902
7400,7152.636435165823
7401,7001.360540067063
7402,6754.026984528785
7403,6835.61695074862
7404,6681.846353104863
7405,7025.943411251286
7406,6506.169379334411
7407,6459.599895338851
7408,6334.047970444561
7409,6455.45842029013
7410,6428.498825365097
7411,6654.117941752054
7412,6801.848837676349
7413,6125.441081176816
7414,6225.588307782113
7415,6342.886665354989
7416,6711.333869277867
7417,6186.19802949409
7418,6598.171781824543
7419,6625.959064183464
7420,6542.331059755476
7421,6525.486931015686
7422,6373.142040535552
7423,6849.649483187389
7424,6304.390590277359
7425,7076.246212051217
7426,7033.970209157364
7427,6208.242082665906
7428,6544.2584297518415
7429,6968.782069689941
7430,6438.308388201512
7431,6606.243588614927
7432,5933.5479031533605
7433,6689.176978897956
7434,6492.071993754319
7435,6971.4128833614295
7436,6172.494125453923
7437,7028.61235689389
7438,6138.077563261713
7439,6860.639419811522
7440,6522.263248331743
7441,6594.4645713497775
7442,6762.033946720609
7443,7004.343363328704
7444,6305.64408472641
7445,6768.359445333532
7446,6600.7641549041155
7447,5799.002405349781
7448,6015.331472724985
7449,7142.339416629334
7450,6542.320144435402
7451,8650.729651864813
7452,12587.684511260031
7453,22726.19243518838
7454,24082.628926254285
7455,25936.126079284197
7456,30237.286238903962
7457,25097.88385901457
7458,28791.507149482637
7459,30683.584171368762
7460,27058.231169276878
7461,29102.97717155039
7462,22414.50546403197
7463,10330.181201385612
7464,7004.775834028792
7465,6647.554193970445
7466,6888.844196216739
7467,7114.087302382711
7468,6312.982801541126
7469,7128.32520516092
7470,7021.120032541005
7471,6910.567080092859
7472,7146.604118453895
7473,6577.712948683024
7474,6505.224554974024
7475,8749.044508236315
7476,12397.962883867813
7477,22503.863698359266
7478,24177.83147887224
7479,28622.97244710563
7480,30485.047921477555
7481,25259.36535852673
7482,28772.936012980186
7483,31324.819120129625
7484,27814.147739455893
7485,28005.076910839936
7486,18945.35743135384
7487,11441.123835386677
7488,6840.052187163651
7489,6817.696134591086
7490,7488.894043851385
7491,6438.034107239021
7492,7518.465972796638
7493,7345.270631815287
7494,6668.772586083177
7495,6656.229647354813
7496,7350.415103807399
7497,6936.5690135302875
7498,7140.858672383936
7499,8492.235606965081
7500,12866.732516934995
7501,25652.998957190695
7502,22678.4674002884
7503,25809.630749436084
7504,31322.152812335935
7505,24136.824336136015
7506,29159.97736487596
7507,30084.089224809853
7508,30693.13050298957
7509,26605.86850780695
7510,21663.07603197757
7511,11116.414313086178
7512,6627.459522133093
7513,6227.482888798618
7514,6675.7168283193405
7515,6605.920715246731
7516,6761.858827104101
7517,6402.543870243827
7518,6288.147417981397
7519,6699.591341642637
7520,6193.245342165089
7521,6949.638084333604
7522,6819.525976466324
7523,7492.619588777428
7524,12525.895564050319
7525,22990.40270249003
7526,23260.404832358774
7527,25154.311770403496
7528,27892.49216895632
7529,25634.179571565546
7530,26753.58137236938
7531,30449.85961873744
7532,31114.104286799746
7533,26764.50045944062
7534,21936.95972434775
7535,10717.500887656577
7536,7118.903383738666
7537,6765.84103396263
7538,5992.896569934944
7539,6186.498290211044
7540,6206.825252433871
7541,6612.134977223955
7542,6264.785369445311
7543,6650.430637955874
7544,7064.365515357689
7545,6938.664846909534
7546,6654.438952057992
7547,7292.066758850751
7548,6482.3199337733295
7549,6489.919749592343
7550,6891.130630264543
7551,6863.37177523156
7552,6091.557644138576
7553,7510.993597945248
7554,6000.659574530377
7555,6475.464900406027
7556,6508.438470389494
7557,6680.631044748372
7558,6605.777107794439
7559,6845.649351065112
7560,6742.752511946186
7561,6684.822806113039
7562,6103.917257563684
7563,6623.925665362463
7564,7253.026185411258
7565,7327.28522922806
7566,6870.831391175689
7567,7017.396918359711
7568,6861.088430285613
7569,7625.835044582244
7570,7170.882711236818
7571,6609.451544057259
7572,6660.951055429545
7573,7103.954396260344
7574,7111.340283258132
7575,7211.988443519519
7576,6848.030023773237
7577,6490.9264376691735
7578,6809.662292620836
7579,6780.045296993165
7580,7113.59031620293
7581,6531.4308737024785
7582,6777.354878736253
7583,7394.581542193699
7584,7570.669083774384
7585,7814.9750285212
7586,7284.145720047202
7587,7031.505611354893
7588,6936.609857119186
7589,7833.429425585344
7590,7338.014736464307
7591,6712.913377039459
7592,7295.3078904956865
7593,6812.7067189958825
7594,6688.762826273268
7595,6707.613717874506
7596,7210.162237481291
7597,7203.805003579871
7598,6609.758863803133
7599,7162.685995322754
7600,6361.713541419593
7601,6885.61931700056
7602,7013.462533942673
7603,7003.379786892942
7604,7310.46844353452
7605,6543.022675451685
7606,6751.049547962506
7607,7094.734761426972
7608,7379.2168531457555
7609,6972.750707907666
7610,7311.474711108529
7611,7064.787128959881
7612,6775.254217964502
7613,7035.954348737204
7614,5977.376667721561
7615,6427.083323009107
7616,6910.976362001928
7617,6901.490022167427
7618,6596.294938459359
7619,8205.171777461015
7620,12238.147279199029
7621,20136.218438260385
7622,24837.54679238105
7623,26497.943409981635
7624,30889.89399250848
7625,24930.37642044655
7626,29512.966799762187
7627,32403.26885353885
7628,29459.258127089335
7629,26886.101771080805
7630,21365.985702316128
7631,9353.59641790598
7632,7282.087892372643
7633,6988.889946044975
7634,6447.4454851989285
7635,7311.934764634174
7636,6498.640679954196
7637,6826.891605611805
7638,6844.91950437527
7639,7210.559172320695
7640,6739.157991282462
7641,6057.916249170125
7642,6677.633370102115
7643,7740.1431040654
7644,12298.67668085193
7645,23931.094075537887
7646,22510.15844796703
7647,27765.350365935912
7648,26149.431812001472
7649,24044.396891824894
7650,28897.579301107748
7651,28512.429289493066
7652,25734.37460705113
7653,26422.193116340775
7654,21287.289955143384
7655,10662.466835144296
7656,6272.188280091067
7657,6375.272411706671
7658,7191.165649936973
7659,5811.124819198502
7660,6912.696873171197
7661,6752.087296965839
7662,6907.831490774286
7663,7048.664928076968
7664,7047.657714122727
7665,7425.225617721625
7666,7113.729256659977
7667,8994.631095028848
7668,12552.898235084196
7669,22944.1127882071
7670,24207.656646186966
7671,27152.273207840502
7672,29588.442537015802
7673,24667.793853023708
7674,28089.845229802977
7675,30935.794626635885
7676,31350.442246263727
7677,28318.91527762837
7678,19479.15511303817
7679,10437.840276626033
7680,6659.682232595408
7681,7659.894013315835
7682,6287.652097512983
7683,6699.800270289953
7684,6521.990241400081
7685,6280.540428440607
7686,6929.131859672562
7687,6534.6674337584745
7688,7172.506422220278
7689,6577.76009005297
7690,6890.950668331506
7691,8247.846874228271
7692,12224.669680036595
7693,23224.44176542476
7694,24822.286011733202
7695,25634.799898781293
7696,28675.329397210015
7697,25683.010201635116
7698,27269.852591579824
7699,30890.96701633762
7700,29758.412823487626
7701,28606.50486063555
7702,19864.907682113557
7703,11215.566411829284
7704,6607.669236462302
7705,7548.546667005907
7706,6751.390320508261
7707,7019.702609501126
7708,7008.137286737676
7709,6784.269622349693
7710,6436.861830272706
7711,6656.9623112320305
7712,7072.747042568187
7713,6193.53076686853
7714,6706.438679077444
7715,8814.873725981903
7716,12584.413231205679
7717,23354.084984232923
7718,24721.369696295485
7719,25388.939252096912
7720,29638.642383255414
7721,24617.247345965516
7722,28193.702452350142
7723,31589.465141845438
7724,28917.268793426065
7725,24511.249314552093
7726,21874.896306952247
7727,10305.066677289109
7728,7516.052326583119
7729,6730.1522344928835
7730,8106.800802927621
7731,7517.90358539037
7732,7426.636136429306
7733,7372.048941880786
7734,7647.432591404932
7735,8455.213526309826
7736,8146.917392882265
7737,8010.666504446615
7738,7496.493166366792
7739,7480.741080520038
7740,8447.695604615987
7741,8170.295536623915
7742,8036.898234204344
7743,7289.83022805901
7744,8570.631618587136
7745,7598.899554166493
7746,7652.200381270922
7747,7909.326101842749
7748,7499.846955741085
7749,7571.523734675881
7750,7765.536040191424
7751,7207.305126882738
7752,7256.252183881288
7753,7455.793998718818
7754,7501.537159924944
7755,7329.188717724378
7756,8013.836387490408
7757,7764.882291931456
7758,7816.333988585946
7759,8155.476010231175
7760,8032.656551258144
7761,7717.541478351421
7762,8247.637291925508
7763,7455.442367478623
7764,7994.950684425969
7765,8090.6351544156105
7766,7314.845506233968
7767,6881.051091061974
7768,8098.1346099532075
7769,7999.470611640482
7770,8379.549224287623
7771,7598.542893012274
7772,7921.57385708923
7773,7667.517301905859
7774,7508.769186117824
7775,7821.027344333076
7776,7971.070859699743
7777,8434.368044846173
7778,8495.499706757657
7779,7303.4230119806825
7780,7660.479765370995
7781,8033.370203002017
7782,7742.18709302188
7783,7786.822233463954
7784,7104.23379692542
7785,8127.753192843354
7786,7169.293950862702
7787,9444.825196690594
7788,12602.563279474374
7789,23428.35027596843
7790,23306.65286064815
7791,28034.96991535406
7792,29725.191706856313
7793,25947.289149723645
7794,28734.813072833196
7795,31901.20270847363
7796,28897.59692086487
7797,29162.214479623122
7798,21530.782098775264
7799,10561.407288215121
7800,6713.143188064382
7801,6896.430195572166
7802,7013.20046213323
7803,6233.6024594732
7804,7313.250745794996
7805,6768.039241019952
7806,6898.260126495595
7807,7100.040537370868
7808,7302.022960668209
7809,7157.434705906813
7810,6961.712446917408
7811,9221.839942950433
7812,12605.128554648507
7813,19760.684085494035
7814,25234.882987142555
7815,26497.45468689559
7816,32129.89344288346
7817,26097.051073210678
7818,27072.70531800299
7819,31900.181846914937
7820,26837.65665827907
7821,26301.884844400327
7822,19586.382253108764
7823,10128.980830034618
7824,6672.243771281575
7825,6502.11561342322
7826,6559.114857152921
7827,7084.4641229575245
7828,6744.901766691669
7829,7698.51687779941
7830,6612.9493048217155
7831,6985.198107489304
7832,6411.0796865127495
7833,6574.361700698494
7834,7580.938738140343
7835,9372.749810896099
7836,12072.17423811018
7837,22405.28741303962
7838,23908.914473073466
7839,23379.74312675784
7840,27536.75424013372
7841,28190.248377871103
7842,30466.892327955895
7843,32505.697749805528
7844,29636.282646041953
7845,27936.495984744048
7846,20663.799169262442
7847,11239.897079871751
7848,6687.688756752119
7849,6830.919186526677
7850,6656.896914522637
7851,6318.026840367258
7852,6295.315234527008
7853,6937.4395725288605
7854,7269.734315408476
7855,7016.151523131749
7856,7332.065380133372
7857,7074.333849594196
7858,7342.766666117153
7859,7592.993749338176
7860,11657.873177899195
7861,22844.03214493258
7862,25272.523848857054
7863,27936.647296059175
7864,30791.609859263528
7865,25535.34425695896
7866,29232.12517942007
7867,32483.626453428355
7868,28567.05537192342
7869,25197.472192210767
7870,21209.02819635686
7871,10193.327163576969
7872,7001.755942642024
7873,6666.225239920802
7874,6197.251496549602
7875,6675.230762436726
7876,7078.692460178699
7877,7358.895357452421
7878,6717.6003587397745
7879,6717.873435991294
7880,6948.558943544158
7881,7025.237982710382
7882,7108.013803724851
7883,9026.453509182316
7884,11044.797721102752
7885,20842.762264732286
7886,24677.328383439424
7887,24948.568532799476
7888,27391.803454399713
7889,27640.37914401988
7890,26981.731701075096
7891,30894.33972870304
7892,27757.911709056312
7893,27825.719768699062
7894,21020.889977509807
7895,10619.061983615464
7896,7305.799962992112
7897,7224.910338659675
7898,7325.5133836680525
7899,6741.800291701972
7900,6631.817895335441
7901,7023.38558100104
7902,7177.1010754550225
7903,7682.017753612252
7904,7490.159066995882
7905,6067.862346896205
7906,6642.371940685778
7907,6551.257566024251
7908,6623.525166536141
7909,6842.4929010865335
7910,6362.67786929089
7911,6948.542053767227
7912,7033.576357717749
7913,6870.913573113565
7914,6785.2347198390125
7915,7290.232476017085
7916,7315.588451745201
7917,6467.010118292937
7918,7213.2495937674485
7919,7326.314120634714
7920,6797.6465480266515
7921,6785.288314448862
7922,7414.007794956487
7923,7103.920599612266
7924,6615.952944177884
7925,6496.543614417984
7926,6656.686550677312
7927,6851.9620338522245
7928,6830.601697340048
7929,6685.944628408261
7930,6872.732648291769
7931,7142.761366222719
7932,7133.81116654817
7933,7186.988086653184
7934,6329.952974729479
7935,6978.905551451267
7936,7215.508869624673
7937,6866.988548759298
7938,7696.045711000897
7939,7128.365816163161
7940,7488.646203041751
7941,7091.672686608608
7942,7137.145932702146
7943,7281.497098404789
7944,7338.511456490198
7945,6554.750797760813
7946,6710.423000972426
7947,6984.382280486915
7948,6496.270114738412
7949,7218.20129674955
7950,7120.0339636431045
7951,6943.211950931309
7952,7268.170405984981
7953,6521.287423413058
7954,7076.263654585262
7955,8226.482791066745
7956,13248.163190105757
7957,22763.894651542196
7958,25418.613507688544
7959,26533.796952850807
7960,31766.524913891248
7961,24783.756922485405
7962,28784.692342890856
7963,31251.015526701467
7964,27120.21068748024
7965,28138.914405622814
7966,20016.89318993228
7967,10891.944558144338
7968,6904.813159656782
7969,7885.172266222142
7970,7238.911920887706
7971,6886.439035087694
7972,6677.686940585345
7973,6615.122927582362
7974,7254.024006581668
7975,6769.014132221789
7976,7043.495238122787
7977,6308.405790661804
7978,6484.809756002909
7979,8504.459759180356
7980,11932.081167120383
7981,23256.436848490746
7982,27841.131966123052
7983,28655.317267484104
7984,31205.025291650298
7985,23234.141623797273
7986,30191.45528452027
7987,29154.297342891197
7988,30083.724255738092
7989,26594.839836645377
7990,19952.237798972044
7991,10317.94708257912
7992,6947.193329692036
7993,7964.687549756646
7994,6682.976167788197
7995,7243.233568784786
7996,6884.576670540153
7997,7043.378875013971
7998,6525.01838567942
7999,6998.145447674443
8000,7563.250053171299
8001,6612.226828885725
8002,6494.834352931953
8003,7454.282748256486
8004,12286.188472883317
8005,22462.658295531965
8006,25521.881655408604
8007,28362.896974539533
8008,28631.575939316772
8009,26561.155398916246
8010,28020.535802199174
8011,32195.67987018936
8012,27155.95014300889
8013,28882.83566544915
8014,20485.181613575824
8015,11645.951124745126
8016,6941.307126239185
8017,7521.639205908273
8018,7243.384208304228
8019,7758.736302748903
8020,7830.70594809429
8021,7916.6517589753375
8022,7899.548438818957
8023,7361.010323434735
8024,8166.287132839083
8025,8165.022721014721
8026,7129.73493274491
8027,8948.200671791023
8028,12584.592558052731
8029,22313.930404895127
8030,23925.44394998637
8031,25789.255726527936
8032,30553.52649232373
8033,25567.589093893905
8034,28936.60327589644
8035,32292.797412625758
8036,31283.367844690853
8037,27592.02837872226
8038,22589.54148903424
8039,12303.976514829104
8040,7534.060738033092
8041,7537.270573952133
8042,7980.013824979701
8043,7480.670205761917
8044,6883.62784621349
8045,7036.524766815148
8046,6936.020540095678
8047,7652.1206522081775
8048,7522.469688222726
8049,6736.484096042225
8050,6565.135648450391
8051,8555.83417742036
8052,13013.182686592823
8053,23600.468967443565
8054,22895.036612670418
8055,24160.324796744906
8056,28980.934421119106
8057,25657.79507877162
8058,30211.913597476145
8059,31131.408662301626
8060,29344.95097022579
8061,27779.681899442912
8062,20924.708162281808
